Geweke_Z_score,best_llh,best_post,best_pri,caset,disc,gen_e,gen_llh,gen_llh_with_model_e,gen_post,gen_pri,model_e,mx_f,mx_precision,mx_recall,n_genes,n_tumors,prog_f,prog_precision,prog_recall,spent_time,star_llh,star_post,star_pri,tree_depth,tree_idx,tree_size,w_mx_f,w_mx_precision,w_mx_recall,w_prog_f,w_prog_precision,w_prog_recall
0.081,-109.6099,-109.6099,0.0,0.4081196581196581,0.45309829059829043,0.01,-166.84531412276488,-117.03482892255707,-166.84531412276488,0.0,0.005118567517780012,0.0,0.0,0.0,13.0,30.0,0.5882352941176471,0.5263157894736842,0.6666666666666666,4789.0,-137.9161,-137.9161,0.0,2.143,75.0,1.273,0.0,0.0,0.0,0.8681256198449655,0.8035901985658058,0.9439317093551577
0.157,-428.9525,-428.9525,0.0,0.15384615384615385,0.2884615384615384,0.01,-615.7634164787244,-433.0812841604903,-615.7634164787244,0.0,0.006494158861224848,0.4,0.5,0.3333333333333333,14.0,100.0,0.8125000000000001,0.9285714285714286,0.7222222222222222,17909.0,-548.9502,-548.9502,0.0,2.143,75.0,1.273,0.2857308892874804,0.3280496753559988,0.25308290319704285,0.9812401625712864,0.9917155384980155,0.9709837738639121
0.211,-1367.4469,-1367.4469,0.0,0.02161172161172161,0.08021978021978021,0.01,-1873.105977801258,-1365.4104557231271,-1873.105977801258,0.0,0.010630778686266733,0.8,1.0,0.6666666666666666,14.0,300.0,0.9411764705882353,1.0,0.8888888888888888,51109.0,-1736.8951,-1736.8951,0.0,2.143,75.0,1.273,0.9325948684450535,1.0,0.8737028152436295,0.994259722761283,1.0,0.9885849709539783
0.064,-48.1832,-48.1832,0.0,0.6333333333333333,0.5390151515151517,0.02,-60.03894866582218,-53.0129167780877,-60.03894866582218,0.0,0.04789817385976296,0.0,0.0,0.0,12.0,10.0,0.5263157894736842,0.45454545454545453,0.625,1318.0,-56.1023,-56.1023,0.0,2.143,75.0,1.273,0.0,0.0,0.0,0.7306575458163854,0.653471514516304,0.8285197301738285
0.051,-151.4209,-151.4209,0.0,0.1576923076923077,0.37701465201465223,0.02,-196.0816041330925,-150.3009084890241,-196.0816041330925,0.0,0.012037118490655458,0.0,0.0,0.0,14.0,30.0,0.7647058823529411,0.8125,0.7222222222222222,5873.0,-186.0713,-186.0713,0.0,2.143,75.0,1.273,0.0,0.0,0.0,0.8995551626703556,0.8796196575515753,0.9204152500632566
0.14,-481.5951,-481.5951,0.0,0.0,0.0,0.02,-626.4358904103834,-480.7774259148101,-626.4358904103834,0.0,0.016177827652193628,1.0,1.0,1.0,14.0,100.0,1.0,1.0,1.0,18428.0,-570.455,-570.455,0.0,2.143,75.0,1.273,1.0,1.0,1.0,1.0,1.0,1.0
0.085,-1459.108,-1459.108,0.0,0.011721611721611722,0.10787545787545787,0.02,-1913.248459901743,-1455.9986793052892,-1913.248459901743,0.0,0.018738173876500473,0.6666666666666666,0.6666666666666666,0.6666666666666666,14.0,300.0,1.0,1.0,1.0,44189.0,-1809.4583,-1809.4583,0.0,2.143,75.0,1.273,0.7311482162174489,0.6264308104218098,0.8779030125778405,1.0,1.0,1.0
0.047,-41.4181,-41.4181,0.0,0.9122529644268775,0.7691767115186098,0.001,-67.17626970444825,-21.03867120248308,-67.17626970444825,0.0,0.009384634157055458,0.0,0.0,0.0,23.0,10.0,0.028571428571428574,0.09090909090909091,0.01694915254237288,4870.0,-48.0082,-48.0082,0.0,3.097,76.0,2.214,0.0,0.0,0.0,0.020741777985791986,0.09593853263969765,0.011627851717578798
0.101,-79.3374,-79.3374,0.0,0.7265480895915679,0.7681469332161023,0.001,-203.7251020774118,-68.40038328371514,-203.7251020774118,0.0,0.0044850499917299174,0.11764705882352941,0.25,0.07692307692307693,23.0,30.0,0.22222222222222224,0.3055555555555556,0.1746031746031746,9719.0,-126.582,-126.582,0.0,3.097,76.0,2.214,0.009036582793734423,0.017746411398539944,0.006061591362729536,0.5467697656560131,0.7458906927020102,0.4315613382218831
0.201,-322.3155,-322.3155,0.0,0.3680574351756618,0.5087688071370327,0.001,-887.4705245016437,-342.4766108214037,-887.4705245016437,0.0,0.0015026074158851757,0.6285714285714286,1.0,0.4583333333333333,29.0,100.0,0.6291079812206573,0.5677966101694916,0.7052631578947368,31109.0,-606.2854,-606.2854,0.0,3.097,76.0,2.214,0.7823425889311231,1.0,0.6424981130319501,0.8210083169835614,0.7710421857759459,0.8778991387339828
0.257,-1109.8705,-1109.8705,0.0,0.7559730945937838,0.32118334889886696,0.001,-2675.984695939668,-1031.0295684187843,-2675.984695939668,0.0,0.0025024907892114063,0.9019607843137255,1.0,0.8214285714285714,30.0,300.0,0.6440677966101693,0.75,0.5643564356435643,88167.0,-1632.8675,-1632.8675,0.0,3.097,76.0,2.214,0.9886975233404643,1.0,0.9776476832196255,0.7405288696123472,0.929110496284893,0.6155837832499593
0.143,-45.2223,-45.2223,0.0,0.9071428571428571,0.7658783412354842,0.01,-63.78753999474492,-32.583430218433286,-63.78753999474492,0.0,0.002025109747421588,0.0,0.0,0.0,21.0,10.0,0.07017543859649124,0.2857142857142857,0.04,3057.0,-52.2563,-52.2563,0.0,3.097,76.0,2.214,0.0,0.0,0.0,0.058267690131800075,0.4064211500663443,0.031383538912139755
0.099,-158.062,-158.062,0.0,0.9251533633307033,0.7236794267582423,0.01,-270.77654145035854,-143.4136004563302,-270.77654145035854,0.0,0.0010572038752093929,0.06896551724137931,0.2,0.041666666666666664,29.0,30.0,0.09836065573770492,0.2857142857142857,0.0594059405940594,11691.0,-185.4519,-185.4519,0.0,3.097,76.0,2.214,0.197083264730665,0.6013062546321073,0.11785574652365097,0.13255118042610442,0.5141571474767828,0.07608276755012208
0.12,-398.4972,-398.4972,0.0,0.8957065412237826,0.7383379457669503,0.01,-886.4786065039447,-400.92810028972656,-886.4786065039447,0.0,0.002747833357192325,0.21621621621621623,0.4444444444444444,0.14285714285714285,30.0,100.0,0.1826923076923077,0.17757009345794392,0.18811881188118812,39518.0,-536.0882,-536.0882,0.0,3.097,76.0,2.214,0.39303892609257735,0.7140681925167528,0.27114026135356306,0.14209752342707946,0.1974086672788073,0.11099756128287773
1.222,-1182.7386,-1182.7386,0.0,0.32005058263122754,0.4804559747301678,0.01,-2740.51597440733,-1193.6337011067562,-2740.51597440733,0.0,0.005268916336615448,0.5777777777777777,0.8125,0.4482758620689655,31.0,300.0,0.6074766355140188,0.6372549019607843,0.5803571428571429,95139.0,-1707.38,-1707.38,0.0,3.097,76.0,2.214,0.7579684570714791,0.799487855423735,0.7205485725624,0.9028089736773751,0.9164081086635035,0.8896075484373456
0.011,-28.3628,-28.3628,0.0,0.9020050125313284,0.7451227500569604,0.02,-58.147096946999056,-40.72163121074574,-58.147096946999056,0.0,0.004156319695678544,0.18181818181818182,0.3333333333333333,0.125,20.0,10.0,0.03278688524590164,0.2,0.017857142857142856,2450.0,-31.6778,-31.6778,0.0,3.097,76.0,2.214,0.40266929457226935,0.3673743367916773,0.4454668804801694,0.018264325167964703,0.07645702036729386,0.01037087880568909
0.014,-138.0285,-138.0285,0.0,0.6624481372868474,0.721942272184207,0.02,-287.7987764709853,-146.39123922040721,-287.7987764709853,0.0,0.00654663766518064,0.1212121212121212,0.5,0.06896551724137931,31.0,30.0,0.348993288590604,0.7027027027027027,0.23214285714285715,11740.0,-196.6504,-196.6504,0.0,3.097,76.0,2.214,0.10591274083248495,0.2081648105161169,0.07102482832908345,0.6040109538978807,0.8867855730461193,0.4579740345586715
0.47,-566.2175,-566.2175,0.0,0.9321305218079412,0.7715287788674876,0.02,-965.9605348651432,-541.111931079948,-965.9605348651432,0.0,0.006141004824633391,0.16216216216216217,0.375,0.10344827586206896,31.0,100.0,0.10666666666666667,0.21052631578947367,0.07142857142857142,35848.0,-686.3775,-686.3775,0.0,3.097,76.0,2.214,0.2880053338430012,0.5158008393474159,0.19977692730906788,0.13333166915824202,0.24974637230887034,0.09094112650933778
0.266,-1571.1645,-1571.1645,0.0,0.11593659327530301,0.29533203654171447,0.02,-2884.381578316511,-1567.7000095349033,-2884.381578316511,0.0,0.0063030941854177475,0.6818181818181819,1.0,0.5172413793103449,31.0,300.0,0.7757009345794393,0.8137254901960784,0.7410714285714286,96558.0,-2010.4682,-2010.4682,0.0,3.097,76.0,2.214,0.8807407055961691,1.0,0.7868960391928596,0.9513015432386361,0.9556194714497956,0.9470224602772677
0.033,-10.2229,-10.2229,0.0,0.7259259259259262,0.7395943562610225,0.001,-26.513817557105234,-8.80745482081695,-26.513817557105234,0.0,0.0007907535203034655,0.0,0.0,0.0,9.0,10.0,0.3902439024390244,1.0,0.24242424242424243,1651.0,-10.5147,-10.5147,0.0,3.833,77.0,2.0,0.0,0.0,0.0,0.9535963006314507,1.0,0.9113082276055571
0.026,-25.1245,-25.1245,0.0,0.6714852607709749,0.6489795918367347,0.001,-63.151632342127236,-23.686121668782675,-63.151632342127236,0.0,0.0005187524509287086,0.0,0.0,0.0,7.0,30.0,0.4799999999999999,1.0,0.3157894736842105,2868.0,-25.5861,-25.5861,0.0,3.833,77.0,2.0,0.0,0.0,0.0,0.9741909393519566,1.0,0.9496805757754978
0.081,-84.0584,-84.0584,0.0,0.2165532879818594,0.4768707482993198,0.001,-263.08655754886007,-174.72856492623086,-263.08655754886007,0.0,0.0017803130971408682,0.6666666666666666,1.0,0.5,7.0,100.0,0.6875,0.8461538461538461,0.5789473684210527,7975.0,-87.2675,-87.2675,0.0,3.833,77.0,2.0,0.9956267351151605,1.0,0.9912915545689263,0.9841976698911039,0.9977344529080836,0.9710232911192744
0.08,-296.9247,-296.9247,0.0,0.5935586018919352,0.5552579365079365,0.001,-979.1534515645196,-806.715016033795,-979.1534515645196,0.0,0.0005871195883368719,0.6,0.42857142857142855,1.0,9.0,300.0,0.43636363636363634,0.5454545454545454,0.36363636363636365,34536.0,-312.4984,-312.4984,0.0,3.833,77.0,2.0,0.7704114074831946,0.6265603081972843,1.0,0.9278268881385651,0.985310030986157,0.87668117018893
0.006,-6.0913,-6.0913,0.0,1.0,0.7941666666666667,0.01,-14.933201066280198,-5.627098850522645,-14.933201066280198,0.0,0.005715343279923976,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,753.0,-6.0913,-6.0913,0.0,3.833,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,-26.9937,-26.9937,0.0,0.6494268077601413,0.677061287477954,0.01,-98.31090613032391,-80.72617345520636,-98.31090613032391,0.0,0.0008533136640751861,0.0,0.0,0.0,9.0,30.0,0.39999999999999997,0.75,0.2727272727272727,3731.0,-29.4259,-29.4259,0.0,3.833,77.0,2.0,0.0,0.0,0.0,0.9528823785494417,0.9840047100138946,0.9236683787049854
0.059,-137.1896,-137.1896,0.0,0.7639153439153439,0.7200256533589867,0.01,-362.50731227029615,-303.8022775140331,-362.50731227029615,0.0,0.007328300667489787,0.0,0.0,0.0,10.0,100.0,0.39999999999999997,0.7857142857142857,0.2682926829268293,14152.0,-146.4095,-146.4095,0.0,3.833,77.0,2.0,0.0,0.0,0.0,0.9108465904540075,0.9910025762083668,0.8426869277099042
0.041,-379.6268,-379.6268,0.0,0.7727753727753726,0.7429902378766012,0.01,-1016.4146677949178,-385.523164716608,-1016.4146677949178,0.0,0.000902161535577165,0.0,0.0,0.0,12.0,300.0,0.42105263157894735,0.9411764705882353,0.2711864406779661,53459.0,-397.407,-397.407,0.0,3.833,77.0,2.0,0.0,0.0,0.0,0.8845843354835596,0.9993580484439122,0.7934577451401981
0.035,-12.0968,-12.0968,0.0,0.9360544217687076,0.7467687074829934,0.02,-22.263391201159703,-12.594752848436553,-22.263391201159703,0.0,0.0020274401893175865,0.0,0.0,0.0,7.0,10.0,0.2727272727272727,1.0,0.15789473684210525,1092.0,-12.274,-12.274,0.0,3.833,77.0,2.0,0.0,0.0,0.0,0.1717245941696601,1.0,0.09392709305284817
0.031,-48.2913,-48.2913,0.0,0.8734693877551021,0.8095231653267365,0.02,-96.30425320250787,-95.79834471418329,-96.30425320250787,0.0,0.014431064221403186,0.0,0.0,0.0,8.0,30.0,0.26666666666666666,0.8,0.16,2184.0,-54.6602,-54.6602,0.0,3.833,77.0,2.0,0.0,0.0,0.0,0.7015053487527549,0.9814960594041967,0.5458041667939396
0.036,-156.5264,-156.5264,0.0,0.5975829725829725,0.6567430254930251,0.02,-347.92919427204924,-165.21277441803105,-347.92919427204924,0.0,0.0026565338927031805,0.36363636363636365,0.5,0.2857142857142857,12.0,100.0,0.5238095238095238,0.88,0.3728813559322034,17865.0,-162.2928,-162.2928,0.0,3.833,77.0,2.0,0.8365017233074624,0.7639508109149431,0.9242786572838316,0.779928653290551,0.9900375675135172,0.6433870185751324
0.114,-514.7338,-514.7338,0.0,0.8707912457912458,0.7935606060606059,0.02,-1063.7739695884438,-502.58124082975405,-1063.7739695884438,0.0,0.006913059971355868,0.2,0.3333333333333333,0.14285714285714285,12.0,300.0,0.19718309859154928,0.5833333333333334,0.11864406779661017,48430.0,-527.7613,-527.7613,0.0,3.833,77.0,2.0,0.5901723900951114,0.4738909530906488,0.7820747039699982,0.5636445488912769,0.9409520049289665,0.40232024426938273
0.035,-12.6439,-12.6439,0.0,0.6785714285714286,0.6098072562358278,0.001,-23.366426156486817,-12.771371770887768,-23.366426156486817,0.0,0.002522054664446051,0.0,0.0,0.0,7.0,10.0,0.6666666666666665,0.5454545454545454,0.8571428571428571,738.0,-13.2887,-13.2887,0.0,1.727,78.0,2.2,0.0,0.0,0.0,0.30464567820649374,0.3149435770353746,0.29499989005942606
0.007,-44.1421,-44.1421,0.0,0.3761904761904762,0.4163690476190475,0.001,-87.1428629033093,-55.070201754614054,-87.1428629033093,0.0,0.000553233515092458,0.6666666666666666,1.0,0.5,8.0,30.0,0.6666666666666666,1.0,0.5,2888.0,-56.6884,-56.6884,0.0,1.727,78.0,2.2,0.8402577995084141,1.0,0.7245211902716394,0.8583761436074221,1.0,0.7518905099967064
0.154,-175.9115,-175.9115,0.0,0.054545454545454564,0.13363636363636353,0.001,-361.1072827786097,-177.42668292238915,-361.1072827786097,0.0,0.0010679800155016484,0.8235294117647058,1.0,0.7,11.0,100.0,1.0,1.0,1.0,9375.0,-211.4804,-211.4804,0.0,1.727,78.0,2.2,0.9990172502498132,1.0,0.9980364301973594,1.0,1.0,1.0
0.122,-548.1453,-548.1453,0.0,0.24444444444444444,0.33212962962962966,0.001,-1034.538037494479,-555.8176470658408,-1034.538037494479,0.0,0.001302020765136627,0.7272727272727273,1.0,0.5714285714285714,10.0,300.0,0.75,0.6666666666666666,0.8571428571428571,27007.0,-675.5655,-675.5655,0.0,1.727,78.0,2.2,0.9987807844441394,1.0,0.9975645382411408,0.9703421270181233,0.9599998387852359,0.9809096815605975
0.077,-29.0434,-29.0434,0.0,0.5095238095238096,0.650127551020408,0.01,-40.728999682121675,-41.98875778153106,-40.728999682121675,0.0,0.0006461376497985005,0.4,0.5,0.3333333333333333,8.0,10.0,0.5,0.6666666666666666,0.4,924.0,-32.4149,-32.4149,0.0,1.727,78.0,2.2,0.48323763520528296,0.36245833116730986,0.7247360637545481,0.3204776253301904,0.5223959466510442,0.23113753223944353
0.009,-65.5169,-65.5169,0.0,0.4,0.5192680776014108,0.01,-112.50437192104036,-70.65945865544629,-112.50437192104036,0.0,0.005128088098768811,0.5714285714285714,0.5714285714285714,0.5714285714285714,10.0,30.0,0.5925925925925927,0.6153846153846154,0.5714285714285714,2805.0,-84.0687,-84.0687,0.0,1.727,78.0,2.2,0.8609617130904333,0.7657555080891941,0.9832031306524678,0.7565202082596564,0.9124540610654693,0.646104216775877
0.275,-227.3096,-227.3096,0.0,0.3090909090909091,0.46025252525252514,0.01,-381.4130606607476,-237.7734920416522,-381.4130606607476,0.0,0.0012164606112069418,0.5,0.5,0.5,11.0,100.0,0.5714285714285715,1.0,0.4,10313.0,-252.4005,-252.4005,0.0,1.727,78.0,2.2,0.8303143104404394,0.7214909026570255,0.977796645556168,0.7910544031481486,1.0,0.654334161279126
0.514,-636.7853,-636.7853,0.0,0.2727272727272727,0.383124098124098,0.01,-1117.2093326061085,-637.2275471442607,-1117.2093326061085,0.0,0.004916432022578626,0.5714285714285715,1.0,0.4,11.0,300.0,0.7500000000000001,0.7058823529411765,0.8,29901.0,-714.889,-714.889,0.0,1.727,78.0,2.2,0.9896141951824523,1.0,0.9794419027503597,0.9202757681703567,0.9225578042823732,0.9180049938759848
0.031,-12.1258,-12.1258,0.0,0.7722222222222223,0.8087632275132272,0.02,-28.49834532663301,-15.129201748011498,-28.49834532663301,0.0,0.0005395410908370077,0.0,0.0,0.0,9.0,10.0,0.09999999999999999,0.1111111111111111,0.09090909090909091,1138.0,-15.7345,-15.7345,0.0,1.727,78.0,2.2,0.0,0.0,0.0,0.2767157531378959,0.2611690644182223,0.29423049977134086
1.911,-95.2393,-95.2393,0.0,0.46136363636363636,0.48388528138528136,0.02,-135.3542876253764,-108.34190796562585,-135.3542876253764,0.0,0.0027207466472249455,0.47058823529411764,0.5714285714285714,0.4,11.0,30.0,0.611111111111111,0.5238095238095238,0.7333333333333333,3221.0,-108.5318,-108.5318,0.0,1.727,78.0,2.2,0.8615716750048695,0.7977068216954445,0.9365525987053211,0.8514129367614814,0.8222648855940579,0.8827034437436853
0.101,-228.5519,-228.5519,0.0,0.5348484848484848,0.6772727272727271,0.02,-386.85243660865467,-232.6412934948918,-386.85243660865467,0.0,0.008153061658123214,0.33333333333333337,1.0,0.2,11.0,100.0,0.30769230769230765,0.36363636363636365,0.26666666666666666,14952.0,-253.7597,-253.7597,0.0,1.727,78.0,2.2,0.43093736279035344,1.0,0.2746463733001213,0.5190375899480444,0.6590480118636571,0.4280922111288994
1.385,-756.2111,-756.2111,0.0,0.36,0.4189754689754688,0.02,-1172.1283042444156,-760.1165935920613,-1172.1283042444156,0.0,0.011054179190236777,0.5714285714285715,1.0,0.4,11.0,300.0,0.6842105263157895,0.5652173913043478,0.8666666666666667,32185.0,-831.0476,-831.0476,0.0,1.727,78.0,2.2,0.9521607930995377,1.0,0.9086897940343882,0.8648848438912073,0.8093942040104085,0.9285441972809693
0.074,-35.5323,-35.5323,0.0,0.6339285714285714,0.828408446712018,0.001,-44.775323453487374,-41.980949191968925,-44.775323453487374,0.0,0.05,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,822.0,-42.5891,-42.5891,0.0,1.091,79.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0
0.085,-112.3508,-112.3508,0.0,0.3181818181818182,0.43382034632034644,0.001,-150.6249241146213,-114.53255309726228,-150.6249241146213,0.0,0.011687679086302919,0.5,1.0,0.3333333333333333,11.0,30.0,0.4,0.25,1.0,3101.0,-126.4775,-126.4775,0.0,1.091,79.0,2.75,0.8587153653050377,1.0,0.7524112208297201,0.6773740178184181,0.5121432868732364,1.0
0.108,-377.9854,-377.9854,0.0,0.0,0.0,0.001,-502.4529209071995,-382.0284943614629,-502.4529209071995,0.0,0.01,1.0,1.0,1.0,11.0,100.0,1.0,1.0,1.0,7586.0,-417.3413,-417.3413,0.0,1.091,79.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0
0.098,-1163.4124,-1163.4124,0.0,0.0,0.0,0.001,-1527.4140937629911,-1171.6108977410945,-1527.4140937629911,0.0,0.00562168599957021,1.0,1.0,1.0,11.0,300.0,1.0,1.0,1.0,20485.0,-1295.3348,-1295.3348,0.0,1.091,79.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0
0.001,-28.0632,-28.0632,0.0,0.930952380952381,0.6527777777777778,0.01,-38.48360453874186,-34.4268370016209,-38.48360453874186,0.0,0.03650190966722887,0.4,0.3333333333333333,0.5,7.0,10.0,0.0,0.0,0.0,721.0,-35.4171,-35.4171,0.0,1.091,79.0,2.75,0.4853958763627437,0.414269448562166,0.5860083693057371,0.0,0.0,0.0
0.026,-115.6711,-115.6711,0.0,0.44642857142857145,0.7150132275132273,0.01,-141.40144826012178,-117.75025444122379,-141.40144826012178,0.0,0.02839872464129854,0.21052631578947367,0.3333333333333333,0.15384615384615385,10.0,30.0,0.0,0.0,0.0,2848.0,-121.8845,-121.8845,0.0,1.091,79.0,2.75,0.34422049655863074,0.503608835131261,0.26146790691692934,0.0,0.0,0.0
0.088,-384.5534,-384.5534,0.0,0.0,0.0,0.01,-501.19371855683806,-392.42666565263227,-501.19371855683806,0.0,0.014978474266277892,1.0,1.0,1.0,11.0,100.0,1.0,1.0,1.0,7511.0,-414.2273,-414.2273,0.0,1.091,79.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0
0.055,-1263.8595,-1263.8595,0.0,0.0,0.0,0.01,-1557.0691128001597,-1262.6305197820443,-1557.0691128001597,0.0,0.02335300135780712,1.0,1.0,1.0,11.0,300.0,1.0,1.0,1.0,19983.0,-1371.3378,-1371.3378,0.0,1.091,79.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0
0.199,-32.8297,-32.8297,0.0,0.6092592592592593,0.6969223985890656,0.02,-48.24691191367981,-38.66399064789502,-48.24691191367981,0.0,0.0029510620802803813,0.3,0.42857142857142855,0.23076923076923078,10.0,10.0,0.0,0.0,0.0,1203.0,-39.1326,-39.1326,0.0,1.091,79.0,2.75,0.6231471118060283,0.7063662840056868,0.5574698802973224,0.0,0.0,0.0
0.234,-128.61,-128.61,0.0,0.39497354497354503,0.5813932980599648,0.02,-156.63252778320398,-138.53215657901117,-156.63252778320398,0.0,0.05,0.380952380952381,0.5,0.3076923076923077,10.0,30.0,0.4,0.25,1.0,2482.0,-142.2638,-142.2638,0.0,1.091,79.0,2.75,0.579448741012034,0.5982943063631493,0.5617541475869964,0.6468306609735821,0.4780116148943825,1.0
0.026,-437.2714,-437.2714,0.0,0.5950505050505049,0.6532972582972583,0.02,-526.9696709481611,-442.60335854590136,-526.9696709481611,0.0,0.02557022043003914,0.4666666666666666,0.5833333333333334,0.3888888888888889,11.0,100.0,0.0,0.0,0.0,7008.0,-474.4491,-474.4491,0.0,1.091,79.0,2.75,0.6951339464029426,0.7021151962613114,0.6882901612007618,0.0,0.0,0.0
0.206,-1272.2157,-1272.2157,0.0,0.0,0.0,0.02,-1563.199237395315,-1274.2018267665042,-1563.199237395315,0.0,0.019019999358878624,1.0,1.0,1.0,11.0,300.0,1.0,1.0,1.0,20160.0,-1369.185,-1369.185,0.0,1.091,79.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0
0.132,-44.1663,-44.1663,0.0,0.5698717227938006,0.579035550788798,0.001,-92.8337197419458,-58.585541866628425,-92.8337197419458,0.0,0.008496618322224106,0.0,0.0,0.0,22.0,10.0,0.49523809523809526,0.4,0.65,3143.0,-92.5087,-92.5087,0.0,2.966,80.0,1.318,0.0,0.0,0.0,0.6174468740004168,0.49875080804527727,0.8102836071433658
0.15,-161.4142,-161.4142,0.0,0.19416666666666668,0.3904755291005282,0.001,-289.2866095356422,-163.1693732845806,-289.2866095356422,0.0,0.0005192055950096375,0.5,0.375,0.75,25.0,30.0,0.6666666666666666,0.7567567567567568,0.5957446808510638,11069.0,-238.0955,-238.0955,0.0,2.966,80.0,1.318,0.6337228587574109,0.4893916849031574,0.8987951031144807,0.9176751454678894,0.920869425593196,0.9145029491566226
0.188,-622.3519,-622.3519,0.0,0.05552842219508886,0.18001006195450628,0.001,-1060.1889866798647,-629.8173170178571,-1060.1889866798647,0.0,0.0052745231775250465,0.8333333333333334,0.8333333333333334,0.8333333333333334,27.0,100.0,0.8440366972477065,0.8679245283018868,0.8214285714285714,35617.0,-914.156,-914.156,0.0,2.966,80.0,1.318,0.9913447829808486,0.9846259577359993,0.9981559331738877,0.9709393060070423,0.9587627698751835,0.9834291110770814
0.687,-1691.9974,-1691.9974,0.0,0.0,0.006330309901738473,0.001,-3125.3697480886267,-1692.5172785214556,-3125.3697480886267,0.0,0.002120263596821075,1.0,1.0,1.0,28.0,300.0,1.0,1.0,1.0,101010.0,-2502.3137,-2502.3137,0.0,2.966,80.0,1.318,1.0,1.0,1.0,1.0,1.0,1.0
